step,reward,seed
0,0.0,1
100000,530.5,1
200000,527.4,1
300000,551.6,1
400000,529.6,1
500000,519.3,1
600000,514.9,1
700000,521.8,1
800000,558.4,1
900000,565.2,1
1000000,549.3,1
0,0.0,2
100000,531.0,2
200000,515.3,2
300000,543.4,2
400000,519.4,2
500000,508.3,2
600000,508.9,2
700000,506.3,2
800000,526.6,2
900000,526.1,2
1000000,504.9,2
0,0.0,3
100000,527.9,3
200000,514.4,3
300000,528.7,3
400000,507.2,3
500000,533.5,3
600000,525.8,3
700000,521.9,3
800000,514.5,3
900000,499.0,3
1000000,512.9,3
